"year","month","day","tmax","measurement.flag.4","quality.flag.4","source.flag.4","tmin","measurement.flag.5","quality.flag.5","source.flag.5"
2011,5,24,289,NA,NA,"X",106,NA," ","X"
2011,5,25,256,NA,NA,"X",111,NA," ","X"
2011,5,26,300,NA,NA,"X",117,NA," ","X"
2011,5,27,256,NA,NA,"X",117,NA," ","X"
2011,5,28,211,NA,NA,"X",128,NA," ","X"
2011,5,29,206,NA,NA,"X",117,NA," ","X"
2011,5,30,289,NA,NA,"X",100,NA," ","X"
2011,6,1,344,NA,NA,"X",128,NA," ","X"
2011,6,2,367,NA,NA,"X",150,NA," ","X"
2011,6,3,383,NA,NA,"X",161,NA," ","X"
2011,6,4,361,NA,NA,"X",161,NA," ","X"
2011,6,5,372,NA,NA,"X",156,NA," ","X"
2011,6,6,372,NA,NA,"X",189,NA," ","X"
2011,6,7,356,NA,NA,"X",161,NA," ","X"
2011,6,8,350,NA,NA,"X",139,NA," ","X"
2011,6,9,272,NA,NA,"X",122,NA," ","X"
2011,6,10,278,NA,NA,"X",111,NA," ","X"
2011,6,11,211,NA,NA,"X",128,NA," ","X"
2011,6,12,217,NA,NA,"X",128,NA," ","X"
2011,6,13,217,NA,NA,"X",133,NA," ","X"
2011,6,14,206,NA,NA,"X",128,NA," ","X"
2011,6,15,217,NA,NA,"X",133,NA," ","X"
2011,6,16,239,NA,NA,"X",133,NA," ","X"
2011,6,17,239,NA,NA,"X",122,NA," ","X"
2011,6,18,272,NA,NA,"X",106,NA," ","X"
2011,6,19,300,NA,NA,"X",144,NA," ","X"
2011,6,20,356,NA,NA,"X",139,NA," ","X"
2011,6,21,339,NA,NA,"X",128,NA," ","X"
2011,6,22,306,NA,NA,"X",144,NA," ","X"
2011,6,23,294,NA,NA,"X",139,NA," ","X"
2011,6,24,283,NA,NA,"X",133,NA," ","X"
2011,6,25,278,NA,NA,"X",128,NA," ","X"
2011,6,26,306,NA,NA,"X",128,NA," ","X"
2011,6,27,344,NA,NA,"X",122,NA," ","X"
2011,6,28,328,NA,NA,"X",139,NA," ","X"
2011,6,29,306,NA,NA,"X",139,NA," ","X"
2011,6,30,278,NA,NA,"X",144,NA," ","X"
2011,6,31,278,NA,NA,"X",133,NA," ","X"
2011,7,1,289,NA,NA,"X",133,NA," ","X"
2011,7,2,322,NA,NA,"X",122,NA," ","X"
2011,7,3,300,NA,NA,"X",122,NA," ","X"
2011,7,4,244,NA,NA,"X",133,NA," ","X"
2011,7,5,311,NA,NA,"X",139,NA," ","X"
2011,7,6,283,NA,NA,"X",139,NA," ","X"
2011,7,7,256,NA,NA,"X",128,NA," ","X"
2011,7,8,300,NA,NA,"X",133,NA," ","X"
2011,7,9,328,NA,NA,"X",122,NA," ","X"
2011,7,10,317,NA,NA,"X",122,NA," ","X"
2011,7,11,278,NA,NA,"X",122,NA," ","X"
2011,7,12,300,NA,NA,"X",122,NA," ","X"
2011,7,13,328,NA,NA,"X",128,NA," ","X"
2011,7,14,322,NA,NA,"X",128,NA," ","X"
2011,7,15,311,NA,NA,"X",128,NA," ","X"
2011,7,16,322,NA,NA,"X",111,NA," ","X"
2011,7,17,317,NA,NA,"X",133,NA," ","X"
2011,7,18,311,NA,NA,"X",128,NA," ","X"
2011,7,19,256,NA,NA,"X",122,NA," ","X"
2011,7,20,261,NA,NA,"X",128,NA," ","X"
2011,7,21,261,NA,NA,"X",139,NA," ","X"
2011,7,22,306,NA,NA,"X",150,NA," ","X"
2011,7,23,361,NA,NA,"X",128,NA," ","X"
2011,7,24,339,NA,NA,"X",150,NA," ","X"
2011,7,25,317,NA,NA,"X",144,NA," ","Z"
2011,7,26,333,NA,NA,"X",144,NA," ","X"
2011,7,27,328,NA,NA,"X",139,NA," ","X"
2011,7,28,344,NA,NA,"X",122,NA," ","X"
2011,7,29,294,NA,NA,"X",139,NA," ","X"
2011,7,30,278,NA,NA,"X",122,NA," ","X"
2011,7,31,289,NA,NA,"X",122,NA," ","X"
2011,8,1,339,NA,NA,"X",122,NA," ","X"
2011,8,2,367,NA,NA,"X",139,NA," ","X"
2011,8,3,322,NA,NA,"X",139,NA," ","X"
2011,8,4,294,NA,NA,"X",128,NA," ","X"
2011,8,5,306,NA,NA,"X",122,NA," ","X"
2011,8,6,378,NA,NA,"X",122,NA," ","X"
2011,8,7,361,NA,NA,"X",133,NA," ","X"
2011,8,8,328,NA,NA,"X",139,NA," ","X"
2011,8,9,356,NA,NA,"X",133,NA," ","X"
2011,8,10,333,NA,NA,"X",167,NA," ","X"
2011,8,11,272,NA,NA,"X",161,NA," ","X"
2011,8,12,300,NA,NA,"X",144,NA," ","X"
2011,8,13,317,NA,NA,"X",139,NA," ","X"
2011,8,14,283,NA,NA,"X",139,NA," ","X"
2011,8,15,256,NA,NA,"X",128,NA," ","X"
2011,8,16,256,NA,NA,"X",106,NA," ","X"
2011,8,17,300,NA,NA,"X",100,NA," ","X"
2011,8,18,339,NA,NA,"X",111,NA," ","X"
2011,8,19,361,NA,NA,"X",144,NA," ","X"
2011,8,20,383,NA,NA,"X",150,NA," ","X"
2011,8,21,378,NA,NA,"X",128,NA," ","X"
2011,8,22,367,NA,NA,"X",139,NA," ","X"
2011,8,23,383,NA,NA,"X",172,NA," ","X"
2011,8,24,244,NA,NA,"X",150,NA," ","X"
2011,8,25,211,NA,NA,"X",128,NA," ","X"
2011,8,26,278,NA,NA,"X",106,NA," ","X"
2011,8,27,317,NA,NA,"X",111,NA," ","X"
2011,8,28,356,NA,NA,"X",144,NA," ","X"
2011,8,29,322,NA,NA,"X",156,NA," ","X"
2011,8,30,256,NA,NA,"X",139,NA," ","X"
2011,9,1,250,NA,NA,"X",150,NA," ","X"
2011,9,2,244,NA,NA,"X",117,NA," ","X"
2011,9,3,206,NA,NA,"X",89,NA," ","X"
2011,9,4,206,NA,NA,"X",133,NA," ","X"
2011,9,5,178,NA,NA,"X",100,NA," ","X"
2011,9,6,167,NA,NA,"X",83,NA," ","X"
2011,9,7,222,NA,NA,"X",67,NA," ","X"
2011,9,8,250,NA,NA,"X",78,NA," ","X"
2011,9,9,261,NA,NA,"X",111,NA," ","X"
2011,9,10,211,NA,NA,"X",133,NA," ","X"
2011,9,11,250,NA,NA,"X",144,NA," ","X"
2011,9,12,283,NA,NA,"X",117,NA," ","X"
2011,9,13,311,NA,NA,"X",111,NA," ","X"
2011,9,14,306,NA,NA,"X",128,NA," ","X"
2011,9,15,278,NA,NA,"X",122,NA," ","X"
2011,9,16,250,NA,NA,"X",144,NA," ","X"
2011,9,17,306,NA,NA,"X",111,NA," ","X"
2011,9,18,306,NA,NA,"X",122,NA," ","X"
2011,9,19,217,NA,NA,"X",128,NA," ","X"
2011,9,20,244,NA,NA,"X",117,NA," ","X"
2011,9,21,267,NA,NA,"X",100,NA," ","X"
2011,9,22,300,NA,NA,"X",89,NA," ","X"
2011,9,23,294,NA,NA,"X",94,NA," ","X"
2011,9,24,256,NA,NA,"X",106,NA," ","X"
2011,9,25,228,NA,NA,"X",94,NA," ","X"
2011,9,26,233,NA,NA,"X",56,NA," ","X"
2011,9,27,233,NA,NA,"X",44,NA," ","X"
2011,9,28,250,NA,NA,"X",56,NA," ","X"
2011,9,29,272,NA,NA,"X",56,NA," ","X"
2011,9,30,272,NA,NA,"X",78,NA," ","X"
2011,9,31,272,NA,NA,"X",94,NA," ","X"
2011,10,1,228,NA,NA,"X",106,NA," ","X"
2011,10,2,239,NA,NA,"X",89,NA," ","X"
2011,10,3,183,NA,NA,"X",44,NA," ","X"
2011,10,4,150,NA,NA,"X",39,NA," ","X"
2011,10,5,133,NA,NA,"X",22,NA," ","X"
2011,10,6,150,NA,NA,"X",56,NA," ","X"
2011,10,7,167,NA,NA,"X",28,NA," ","X"
2011,10,8,161,NA,NA,"X",11,NA," ","X"
2011,10,9,167,NA,NA,"X",22,NA," ","X"
2011,10,10,189,NA,NA,"X",17,NA," ","X"
2011,10,11,150,NA,NA,"X",50,NA," ","X"
2011,10,12,167,NA,NA,"X",72,NA," ","X"
2011,10,13,200,NA,NA,"X",61,NA," ","X"
2011,10,14,183,NA,NA,"X",67,NA," ","X"
2011,10,15,206,NA,NA,"X",39,NA," ","X"
2011,10,16,217,NA,NA,"X",33,NA," ","X"
2011,10,17,167,NA,NA,"X",61,NA," ","X"
2011,10,18,144,NA,NA,"X",78,NA," ","X"
2011,10,19,139,NA,NA,"X",33,NA," ","X"
2011,10,20,139,NA,NA,"X",72,NA," ","X"
2011,10,21,156,NA,NA,"X",56,NA," ","X"
2011,10,22,167,NA,NA,"X",28,NA," ","X"
2011,10,23,161,NA,NA,"X",39,NA," ","X"
2011,10,24,144,NA,NA,"X",72,NA," ","X"
2011,10,25,167,NA,NA,"X",56,NA," ","X"
2011,10,26,144,NA,NA,"X",61,NA," ","X"
2011,10,27,156,NA,NA,"X",78,NA," ","X"
2011,10,28,161,NA,NA,"X",50,NA," ","X"
2011,10,29,189,NA,NA,"X",22,NA," ","X"
2011,10,30,189,NA,NA,"X",17,NA," ","X"
2011,11,1,183,NA,NA,"X",122,NA," ","X"
2011,11,2,222,NA,NA,"X",89,NA," ","X"
2011,11,3,167,NA,NA,"X",61,NA," ","X"
2011,11,4,189,NA,NA,"X",6,NA," ","X"
2011,11,5,139,NA,NA,"X",11,NA," ","X"
2011,11,6,156,NA,NA,"X",-22,NA," ","X"
2011,11,7,150,NA,NA,"X",-6,NA," ","X"
2011,11,8,150,NA,NA,"X",-11,NA," ","X"
2011,11,9,156,NA,NA,"X",-17,NA," ","X"
2011,11,10,156,NA,NA,"X",-6,NA," ","X"
2011,11,11,122,NA,NA,"X",28,NA," ","X"
2011,11,12,106,NA,NA,"X",6,NA," ","X"
2011,11,13,150,NA,NA,"X",-11,NA," ","X"
2011,11,14,150,NA,NA,"X",-6,NA," ","X"
2011,11,15,106,NA,NA,"X",17,NA," ","X"
2011,11,16,172,NA,NA,"X",11,NA," ","X"
2011,11,17,167,NA,NA,"X",-6,NA," ","X"
2011,11,18,133,NA,NA,"X",-11,NA," ","X"
2011,11,19,178,NA,NA,"X",44,NA," ","X"
2011,11,20,156,NA,NA,"X",-6,NA," ","X"
2011,11,21,161,NA,NA,"X",-6,NA," ","X"
2011,11,22,144,NA,NA,"X",6,NA," ","X"
2011,11,23,167,NA,NA,"X",-39,NA," ","X"
2011,11,24,128,NA,NA,"X",-33,NA," ","X"
2011,11,25,156,NA,NA,"X",-39,NA," ","X"
2011,11,26,150,NA,NA,"X",-33,NA," ","X"
2011,11,27,167,NA,NA,"X",22,NA," ","X"
2011,11,28,194,NA,NA,"X",22,NA," ","X"
2011,11,29,183,NA,NA,"X",56,NA," ","X"
2011,11,30,161,NA,NA,"X",89,NA," ","X"
2011,11,31,150,NA,NA,"X",28,NA," ","X"
2012,0,1,161,NA,NA,"X",39,NA," ","X"
2012,0,2,150,NA,NA,"X",22,NA," ","X"
2012,0,3,178,NA,NA,"X",33,NA," ","X"
2012,0,4,206,NA,NA,"X",28,NA," ","X"
2012,0,5,211,NA,NA,"X",17,NA," ","X"
2012,0,6,161,NA,NA,"X",33,NA," ","X"
2012,0,7,200,NA,NA,"X",0,NA," ","X"
2012,0,8,189,NA,NA,"X",33,NA," ","X"
2012,0,9,172,NA,NA,"X",6,NA," ","X"
2012,0,10,178,NA,NA,"X",0,NA," ","X"
2012,0,11,206,NA,NA,"X",6,NA," ","X"
2012,0,12,178,NA,NA,"X",6,NA," ","X"
2012,0,13,183,NA,NA,"X",0,NA," ","X"
2012,0,14,189,NA,NA,"X",-6,NA," ","X"
2012,0,15,133,NA,NA,"X",-17,NA," ","X"
2012,0,16,111,NA,NA,"X",-50,NA," ","X"
2012,0,17,117,NA,NA,"X",-44,NA," ","X"
2012,0,18,133,NA,NA,"X",-39,NA," ","X"
2012,0,19,106,NA,NA,"X",-17,NA," ","X"
2012,0,20,161,NA,NA,"X",83,NA," ","X"
2012,0,21,144,NA,NA,"X",33,NA," ","X"
2012,0,22,133,NA,NA,"X",33,NA," ","X"
2012,0,23,133,NA,NA,"X",83,NA," ","X"
2012,0,24,161,NA,NA,"X",78,NA," ","X"
2012,0,25,172,NA,NA,"X",56,NA," ","X"
2012,0,26,183,NA,NA,"X",89,NA," ","X"
2012,0,27,183,NA,NA,"X",78,NA," ","X"
2012,0,28,172,NA,NA,"X",22,NA," ","X"
2012,0,29,183,NA,NA,"X",22,NA," ","X"
2012,0,30,161,NA,NA,"X",56,NA," ","X"
2012,0,31,172,NA,NA,"X",67,NA," ","X"
2012,1,1,161,NA,NA,"X",44,NA," ","X"
2012,1,2,189,NA,NA,"X",22,NA," ","X"
2012,1,3,150,NA,NA,"X",6,NA," ","X"
2012,1,4,178,NA,NA,"X",22,NA," ","X"
2012,1,5,183,NA,NA,"X",11,NA," ","X"
2012,1,6,194,NA,NA,"X",39,NA," ","X"
2012,1,7,156,NA,NA,"X",106,NA," ","X"
2012,1,8,183,NA,NA,"X",50,NA," ","X"
2012,1,9,200,NA,NA,"X",50,NA," ","X"
2012,1,10,194,NA,NA,"X",39,NA," ","X"
2012,1,11,144,NA,NA,"X",94,NA," ","X"
2012,1,12,161,NA,NA,"X",83,NA," ","X"
2012,1,13,117,NA,NA,"X",22,NA," ","X"
2012,1,14,156,NA,NA,"X",11,NA," ","X"
2012,1,15,139,NA,NA,"X",33,NA," ","X"
2012,1,16,189,NA,NA,"X",33,NA," ","X"
2012,1,17,200,NA,NA,"X",11,NA," ","X"
2012,1,18,161,NA,NA,"X",50,NA," ","X"
2012,1,19,139,NA,NA,"X",11,NA," ","X"
2012,1,20,144,NA,NA,"X",56,NA," ","X"
2012,1,21,206,NA,NA,"X",39,NA," ","X"
2012,1,22,261,NA,NA,"X",83,NA," ","X"
2012,1,23,250,NA,NA,"X",61,NA," ","X"
2012,1,24,250,NA,NA,"X",100,NA," ","X"
2012,1,25,172,NA,NA,"X",50,NA," ","X"
2012,1,26,156,NA,NA,"X",17,NA," ","X"
2012,1,27,128,NA,NA,"X",22,NA," ","X"
2012,1,28,128,NA,NA,"X",28,NA," ","X"
2012,1,29,133,NA,NA,"X",67,NA," ","X"
2012,2,1,133,NA,NA,"X",33,NA," ","X"
2012,2,2,167,NA,NA,"X",17,NA," ","X"
2012,2,3,200,NA,NA,"X",6,NA," ","X"
2012,2,4,222,NA,NA,"X",39,NA," ","X"
2012,2,5,239,NA,NA,"X",39,NA," ","X"
2012,2,6,144,NA,NA,"X",61,NA," ","X"
2012,2,7,172,NA,NA,"X",33,NA," ","X"
2012,2,8,211,NA,NA,"X",17,NA," ","X"
2012,2,9,244,NA,NA,"X",28,NA," ","X"
2012,2,10,178,NA,NA,"X",33,NA," ","X"
2012,2,11,150,NA,NA,"X",39,NA," ","X"
2012,2,12,172,NA,NA,"X",17,NA," ","X"
2012,2,13,144,NA,NA,"X",111,NA," ","X"
2012,2,14,156,NA,NA,"X",122,NA," ","X"
2012,2,15,178,NA,NA,"X",128,NA," ","X"
2012,2,16,167,NA,NA,"X",83,NA," ","X"
2012,2,17,100,NA,NA,"X",39,NA," ","X"
2012,2,18,122,NA,NA,"X",56,NA," ","X"
2012,2,19,144,NA,NA,"X",6,NA," ","X"
2012,2,20,200,NA,NA,"X",89,NA," ","X"
2012,2,21,228,NA,NA,"X",61,NA," ","X"
2012,2,22,150,NA,NA,"X",50,NA," ","X"
2012,2,23,183,NA,NA,"X",28,NA," ","X"
2012,2,24,111,NA,NA,"X",67,NA," ","X"
2012,2,25,133,NA,NA,"X",44,NA," ","X"
2012,2,26,156,NA,NA,"X",56,NA," ","X"
2012,2,27,156,NA,NA,"X",94,NA," ","X"
2012,2,28,189,NA,NA,"X",89,NA," ","X"
2012,2,29,194,NA,NA,"X",67,NA," ","X"
2012,2,30,200,NA,NA,"X",100,NA," ","X"
2012,2,31,156,NA,NA,"X",78,NA," ","X"
2012,3,1,161,NA,NA,"X",61,NA," ","X"
2012,3,2,194,NA,NA,"X",33,NA," ","X"
2012,3,3,189,NA,NA,"X",78,NA," ","X"
2012,3,4,156,NA,NA,"X",50,NA," ","X"
2012,3,5,144,NA,NA,"X",28,NA," ","X"
2012,3,6,172,NA,NA,"X",17,NA," ","X"
2012,3,7,206,NA,NA,"X",17,NA," ","X"
2012,3,8,233,NA,NA,"X",33,NA," ","X"
2012,3,9,217,NA,NA,"X",39,NA," ","X"
2012,3,10,139,NA,NA,"X",111,NA," ","X"
2012,3,11,156,NA,NA,"X",89,NA," ","X"
2012,3,12,172,NA,NA,"X",78,NA," ","X"
2012,3,13,139,NA,NA,"X",67,NA," ","X"
2012,3,14,183,NA,NA,"X",61,NA," ","X"
2012,3,15,217,NA,NA,"X",61,NA," ","X"
2012,3,16,211,NA,NA,"X",72,NA," ","X"
2012,3,17,217,NA,NA,"X",89,NA," ","X"
2012,3,18,217,NA,NA,"X",89,NA," ","X"
2012,3,19,250,NA,NA,"X",122,NA," ","X"
2012,3,20,311,NA,NA,"X",128,NA," ","X"
2012,3,21,328,NA,NA,"X",122,NA," ","X"
2012,3,22,306,NA,NA,"X",128,NA," ","X"
2012,3,23,222,NA,NA,"X",133,NA," ","X"
2012,3,24,228,NA,NA,"X",122,NA," ","X"
2012,3,25,233,NA,NA,"X",139,NA," ","X"
2012,3,26,172,NA,NA,"X",83,NA," ","X"
2012,3,27,211,NA,NA,"X",50,NA," ","X"
2012,3,28,250,NA,NA,"X",78,NA," ","X"
2012,3,29,289,NA,NA,"X",89,NA," ","X"
2012,3,30,283,NA,NA,"X",111,NA," ","X"
2012,4,1,200,NA,NA,"X",89,NA," ","X"
2012,4,2,194,NA,NA,"X",67,NA," ","X"
2012,4,3,183,NA,NA,"X",100,NA," ","X"
2012,4,4,183,NA,NA,"X",89,NA," ","X"
2012,4,5,261,NA,NA,"X",56,NA," ","X"
2012,4,6,289,NA,NA,"X",78,NA," ","X"
2012,4,7,322,NA,NA,"X",83,NA," ","X"
2012,4,8,339,NA,NA,"X",94,NA," ","X"
2012,4,9,300,NA,NA,"X",106,NA," ","X"
2012,4,10,294,NA,NA,"X",78,NA," ","X"
2012,4,11,322,NA,NA,"X",89,NA," ","X"
2012,4,12,322,NA,NA,"X",106,NA," ","X"
2012,4,13,239,NA,NA,"X",106,NA," ","X"
2012,4,14,222,NA,NA,"X",111,NA," ","X"
2012,4,15,244,NA,NA,"X",106,NA," ","X"
2012,4,16,261,NA,NA,"X",106,NA," ","X"
2012,4,17,211,NA,NA,"X",106,NA," ","X"
2012,4,18,272,NA,NA,"X",89,NA," ","X"
2012,4,19,294,NA,NA,"X",89,NA," ","X"
2012,4,20,328,NA,NA,"X",111,NA," ","X"
2012,4,21,228,NA,NA,"X",117,NA," ","X"
2012,4,22,250,NA,NA,"X",122,NA," ","X"
2012,4,23,239,NA,NA,"X",111,NA," ","X"
2012,4,24,228,NA,NA,"X",94,NA," ","X"
2012,4,25,183,NA,NA,"X",94,NA," ","X"
2012,4,26,189,NA,NA,"X",94,NA," ","X"
2012,4,27,211,NA,NA,"X",100,NA," ","X"
2012,4,28,200,NA,NA,"X",106,NA," ","X"
2012,4,29,250,NA,NA,"X",89,NA," ","X"
2012,4,30,306,NA,NA,"X",94,NA," ","X"
2012,4,31,356,NA,NA,"X",111,NA," ","X"
2012,5,1,344,NA,NA,"X",133,NA," ","X"
2012,5,2,283,NA,NA,"X",117,NA," ","X"
2012,5,3,289,NA,NA,"X",106,NA," ","X"
2012,5,4,172,NA,NA,"X",106,NA," ","X"
2012,5,5,206,NA,NA,"X",100,NA," ","X"
2012,5,6,239,NA,NA,"X",67,NA," ","X"
2012,5,7,256,NA,NA,"X",94,NA," ","X"
2012,5,8,239,NA,NA,"X",106,NA," ","X"
2012,5,9,283,NA,NA,"X",78,NA," ","X"
2012,5,10,328,NA,NA,"X",172,NA," ","X"
2012,5,11,356,NA,NA,"X",139,NA," ","X"
2012,5,12,328,NA,NA,"X",133,NA," ","X"
2012,5,13,294,NA,NA,"X",117,NA," ","X"
2012,5,14,294,NA,NA,"X",117,NA," ","X"
2012,5,15,333,NA,NA,"X",106,NA," ","X"
2012,5,16,411,NA,NA,"X",161,NA," ","X"
2012,5,17,356,NA,NA,"X",156,NA," ","X"
2012,5,18,306,NA,NA,"X",128,NA," ","X"
2012,5,19,317,NA,NA,"X",117,NA," ","X"
2012,5,20,361,NA,NA,"X",133,NA," ","X"
2012,5,21,206,NA,NA,"X",111,NA," ","X"
2012,5,22,228,NA,NA,"X",100,NA," ","X"
2012,5,23,211,NA,NA,"X",122,NA," ","X"
2012,5,24,222,NA,NA,"X",100,NA," ","X"
2012,5,25,233,NA,NA,"X",111,NA," ","X"
2012,5,26,272,NA,NA,"X",111,NA," ","X"
2012,5,27,311,NA,NA,"X",111,NA," ","X"
2012,5,28,278,NA,NA,"X",122,NA," ","X"
2012,5,29,244,NA,NA,"X",144,NA," ","X"
2012,5,30,261,NA,NA,"X",150,NA," ","X"
2012,6,1,233,NA,NA,"X",144,NA," ","X"
2012,6,2,267,NA,NA,"X",128,NA," ","X"
2012,6,3,306,NA,NA,"X",122,NA," ","X"
2012,6,4,322,NA,NA,"X",128,NA," ","X"
2012,6,5,239,NA,NA,"X",122,NA," ","X"
2012,6,6,311,NA,NA,"X",117,NA," ","X"
2012,6,7,356,NA,NA,"X",133,NA," ","X"
2012,6,8,294,NA,NA,"X",122,NA," ","X"
2012,6,9,311,NA,NA,"X",128,NA," ","X"
2012,6,10,383,NA,NA,"X",117,NA," ","X"
2012,6,11,400,NA,NA,"X",161,NA," ","X"
2012,6,12,367,NA,NA,"X",156,NA," ","X"
2012,6,13,233,NA,NA,"X",128,NA," ","X"
2012,6,14,278,NA,NA,"X",133,NA," ","X"
2012,6,15,317,NA,NA,"X",128,NA," ","X"
2012,6,16,239,NA,NA,"X",139,NA," ","X"
2012,6,17,239,NA,NA,"X",133,NA," ","X"
2012,6,18,261,NA,NA,"X",128,NA," ","X"
2012,6,19,261,NA,NA,"X",122,NA," ","X"
2012,6,20,344,NA,NA,"X",139,NA," ","X"
2012,6,21,378,NA,NA,"X",150,NA," ","X"
2012,6,22,356,NA,NA,"X",161,NA," ","X"
2012,6,23,328,NA,NA,"X",156,NA," ","X"
2012,6,24,311,NA,NA,"X",128,NA," ","X"
2012,6,25,283,NA,NA,"X",139,NA," ","X"
2012,6,26,256,NA,NA,"X",133,NA," ","X"
2012,6,27,289,NA,NA,"X",133,NA," ","X"
2012,6,28,283,NA,NA,"X",128,NA," ","X"
2012,6,29,306,NA,NA,"X",128,NA," ","X"
2012,6,30,367,NA,NA,"X",122,NA," ","X"
2012,6,31,350,NA,NA,"X",150,NA," ","X"
2012,7,1,344,NA,NA,"X",128,NA," ","X"
2012,7,2,367,NA,NA,"X",133,NA," ","X"
2012,7,3,311,NA,NA,"X",128,NA," ","X"
2012,7,4,250,NA,NA,"X",128,NA," ","X"
2012,7,5,272,NA,NA,"X",139,NA," ","X"
2012,7,6,333,NA,NA,"X",128,NA," ","X"
2012,7,7,317,NA,NA,"X",144,NA," ","X"
2012,7,8,367,NA,NA,"X",133,NA," ","X"
2012,7,9,394,NA,NA,"X",150,NA," ","X"
2012,7,10,378,NA,NA,"X",172,NA," ","X"
2012,7,11,406,NA,NA,"X",144,NA," ","X"
2012,7,12,372,NA,NA,"X",156,NA," ","X"
2012,7,13,394,NA,NA,"X",183,NA," ","X"
2012,7,14,350,NA,NA,"X",183,NA," ","X"
2012,7,15,317,NA,NA,"X",144,NA," ","X"
2012,7,16,339,NA,NA,"X",139,NA," ","X"
2012,7,17,322,NA,NA,"X",128,NA," ","X"
2012,7,18,333,NA,NA,"X",150,NA," ","X"
2012,7,19,294,NA,NA,"X",128,NA," ","X"
2012,7,20,322,NA,NA,"X",122,NA," ","X"
2012,7,21,300,NA,NA,"X",128,NA," ","X"
2012,7,22,283,NA,NA,"X",128,NA," ","X"
2012,7,23,311,NA,NA,"X",139,NA," ","X"
2012,7,24,311,NA,NA,"X",128,NA," ","X"
2012,7,25,272,NA,NA,"X",128,NA," ","X"
2012,7,26,222,NA,NA,"X",133,NA," ","X"
2012,7,27,322,NA,NA,"X",117,NA," ","X"
2012,7,28,328,NA,NA,"X",144,NA," ","X"
2012,7,29,361,NA,NA,"X",111,NA," ","X"
2012,7,30,322,NA,NA,"X",133,NA," ","X"
2012,7,31,194,NA,NA,"X",133,NA," ","X"
2012,8,1,261,NA,NA,"X",139,NA," ","X"
2012,8,2,333,NA,NA,"X",106,NA," ","X"
2012,8,3,356,NA,NA,"X",122,NA," ","X"
2012,8,4,328,NA,NA,"X",144,NA," ","X"
2012,8,5,294,NA,NA,"X",128,NA," ","X"
2012,8,6,306,NA,NA,"X",133,NA," ","X"
2012,8,7,300,NA,NA,"X",122,NA," ","X"
2012,8,8,267,NA,NA,"X",128,NA," ","X"
2012,8,9,272,NA,NA,"X",122,NA," ","X"
2012,8,10,322,NA,NA,"X",94,NA," ","X"
2012,8,11,311,NA,NA,"X",111,NA," ","X"
2012,8,12,317,NA,NA,"X",128,NA," ","X"
2012,8,13,356,NA,NA,"X",156,NA," ","X"
2012,8,14,311,NA,NA,"X",133,NA," ","X"
2012,8,15,322,NA,NA,"X",117,NA," ","X"
2012,8,16,317,NA,NA,"X",117,NA," ","X"
2012,8,17,256,NA,NA,"X",117,NA," ","X"
2012,8,18,256,NA,NA,"X",117,NA," ","X"
2012,8,19,239,NA,NA,"X",111,NA," ","X"
2012,8,20,272,NA,NA,"X",100,NA," ","X"
2012,8,21,311,NA,NA,"X",111,NA," ","X"
2012,8,22,344,NA,NA,"X",117,NA," ","X"
2012,8,23,339,NA,NA,"X",122,NA," ","X"
2012,8,24,294,NA,NA,"X",117,NA," ","X"
2012,8,25,317,NA,NA,"X",111,NA," ","X"
2012,8,26,306,NA,NA,"X",128,NA," ","X"
2012,8,27,350,NA,NA,"X",128,NA," ","X"
2012,8,28,256,NA,NA,"X",139,NA," ","X"
2012,8,29,339,NA,NA,"X",122,NA," ","X"
2012,8,30,378,NA,NA,"X",133,NA," ","X"
2012,9,1,378,NA,NA,"X",144,NA," ","X"
2012,9,2,394,NA,NA,"X",150,NA," ","X"
2012,9,3,350,NA,NA,"X",156,NA," ","X"
2012,9,4,256,NA,NA,"X",139,NA," ","X"
2012,9,5,233,NA,NA,"X",139,NA," ","X"
2012,9,6,228,NA,NA,"X",111,NA," ","X"
2012,9,7,244,NA,NA,"X",94,NA," ","X"
2012,9,8,228,NA,NA,"X",106,NA," ","X"
2012,9,9,239,NA,NA,"X",89,NA," ","X"
2012,9,10,244,NA,NA,"X",100,NA," ","X"
2012,9,11,167,NA,NA,"X",133,NA," ","X"
2012,9,12,189,NA,NA,"X",111,NA," ","X"
2012,9,13,244,NA,NA,"X",78,NA," ","X"
2012,9,14,267,NA,NA,"X",106,NA," ","X"
2012,9,15,289,NA,NA,"X",117,NA," ","X"
2012,9,16,289,NA,NA,"X",150,NA," ","X"
2012,9,17,306,NA,NA,"X",128,NA," ","X"
2012,9,18,333,NA,NA,"X",117,NA," ","X"
2012,9,19,261,NA,NA,"X",144,NA," ","X"
2012,9,20,217,NA,NA,"X",106,NA," ","X"
2012,9,21,189,NA,NA,"X",94,NA," ","X"
2012,9,22,172,NA,NA,"X",111,NA," ","X"
2012,9,23,178,NA,NA,"X",72,NA," ","X"
2012,9,24,194,NA,NA,"X",72,NA," ","X"
2012,9,25,189,NA,NA,"X",100,NA," ","X"
2012,9,26,244,NA,NA,"X",72,NA," ","X"
2012,9,27,278,NA,NA,"X",89,NA," ","X"
2012,9,28,283,NA,NA,"X",100,NA," ","X"
2012,9,29,272,NA,NA,"X",100,NA," ","X"
2012,9,30,244,NA,NA,"X",89,NA," ","X"
2012,9,31,189,NA,NA,"X",139,NA," ","X"
